AlarmEvent,AlarmId,AlarmMsg,AlarmTime,Channel,PicInfo.ObjName,PicInfo.ObjSize,PicInfo.StorageBucket,VideoInfo.VideoLength,PicErr
VideoMotion:2,240812172904,,2024-08-12 17:29:07,0,003/003_fb1f6e5c62b71703_240812172904.jpeg,39544.0,OBS_sg-ai-img,,
VideoMotion:2,24812172716,,2024-08-12 17:27:24,0,003/003_ba39b3962a4bfe81_24812172716.jpeg,47868.0,OBS_sg-ai-img,,
VideoMotion:2,240812172630,,2024-08-12 17:26:32,0,003/003_fb1f6e5c62b71703_240812172630.jpeg,31727.0,OBS_sg-ai-img,,
VideoMotion:2,240812172344,,2024-08-12 17:23:58,0,003/003_fb1f6e5c62b71703_240812172344.jpeg,28231.0,OBS_sg-ai-img,,
VideoMotion:2,240812170800,,2024-08-12 17:08:10,0,003/003_fb1f6e5c62b71703_240812170800.jpeg,32480.0,OBS_sg-ai-img,,
VideoMotion:2,240812170557,,2024-08-12 17:05:59,0,003/003_fb1f6e5c62b71703_240812170557.jpeg,36169.0,OBS_sg-ai-img,,
VideoMotion:2,240812170557,,2024-08-12 17:05:59,0,003/003_fb1f6e5c62b71703_240812170557.jpeg,36169.0,OBS_sg-ai-img,,
VideoMotion:2,240812170352,,2024-08-12 17:03:55,0,003/003_fb1f6e5c62b71703_240812170352.jpeg,39109.0,OBS_sg-ai-img,,
VideoMotion:2,240812170219,,2024-08-12 17:02:20,0,003/003_fb1f6e5c62b71703_240812170219.jpeg,33957.0,OBS_sg-ai-img,,
VideoMotion:2,240812170055,,2024-08-12 17:00:57,0,003/003_fb1f6e5c62b71703_240812170055.jpeg,39879.0,OBS_sg-ai-img,,
VideoMotion:2,240812165933,,2024-08-12 16:59:37,0,003/003_fb1f6e5c62b71703_240812165933.jpeg,40765.0,OBS_sg-ai-img,,
VideoMotion:2,240812165028,,2024-08-12 16:50:31,0,003/003_fb1f6e5c62b71703_240812165028.jpeg,32810.0,OBS_sg-ai-img,,
VideoMotion:2,240812164823,,2024-08-12 16:48:31,0,003/003_fb1f6e5c62b71703_240812164823.jpeg,33697.0,OBS_sg-ai-img,,
VideoMotion:2,240812164615,,2024-08-12 16:46:16,0,003/003_fb1f6e5c62b71703_240812164615.jpeg,33018.0,OBS_sg-ai-img,,
VideoMotion:2,240812164534,,2024-08-12 16:45:36,0,003/003_fb1f6e5c62b71703_240812164534.jpeg,33478.0,OBS_sg-ai-img,,
VideoMotion:2,240812164414,,2024-08-12 16:44:15,0,003/003_fb1f6e5c62b71703_240812164414.jpeg,29981.0,OBS_sg-ai-img,,
VideoMotion:2,240812164333,,2024-08-12 16:43:35,0,003/003_fb1f6e5c62b71703_240812164333.jpeg,30815.0,OBS_sg-ai-img,,
VideoMotion:2,240812164212,,2024-08-12 16:42:16,0,003/003_fb1f6e5c62b71703_240812164212.jpeg,30881.0,OBS_sg-ai-img,,
VideoMotion:2,24812163834,,2024-08-12 16:38:42,0,003/003_ba39b3962a4bfe81_24812163834.jpeg,46491.0,OBS_sg-ai-img,,
VideoMotion:2,240812163842,,2024-08-12 16:38:46,0,003/003_fb1f6e5c62b71703_240812163842.jpeg,30822.0,OBS_sg-ai-img,,
VideoMotion:2,240812163802,,2024-08-12 16:38:03,0,003/003_fb1f6e5c62b71703_240812163802.jpeg,30577.0,OBS_sg-ai-img,,
VideoMotion:2,240812163721,,2024-08-12 16:37:23,0,003/003_fb1f6e5c62b71703_240812163721.jpeg,31197.0,OBS_sg-ai-img,,
VideoMotion:2,240812163553,,2024-08-12 16:35:53,0,003/003_fb1f6e5c62b71703_240812163553.jpeg,31048.0,OBS_sg-ai-img,,
VideoMotion:2,240812163553,,2024-08-12 16:35:53,0,003/003_fb1f6e5c62b71703_240812163553.jpeg,31048.0,OBS_sg-ai-img,,
VideoMotion:2,240812163142,,2024-08-12 16:31:45,0,003/003_fb1f6e5c62b71703_240812163142.jpeg,31242.0,OBS_sg-ai-img,,
VideoMotion:2,240812162933,,2024-08-12 16:29:38,0,003/003_fb1f6e5c62b71703_240812162933.jpeg,30960.0,OBS_sg-ai-img,,
VideoMotion:2,240812162851,,2024-08-12 16:28:54,0,003/003_fb1f6e5c62b71703_240812162851.jpeg,31614.0,OBS_sg-ai-img,,
VideoMotion:2,240812162526,,2024-08-12 16:25:27,0,003/003_fb1f6e5c62b71703_240812162526.jpeg,31167.0,OBS_sg-ai-img,,
VideoMotion:2,240812162443,,2024-08-12 16:24:45,0,003/003_fb1f6e5c62b71703_240812162443.jpeg,30821.0,OBS_sg-ai-img,,
VideoMotion:2,240812162401,,2024-08-12 16:24:04,0,003/003_fb1f6e5c62b71703_240812162401.jpeg,30008.0,OBS_sg-ai-img,,
VideoMotion:2,240812162320,,2024-08-12 16:23:22,0,003/003_fb1f6e5c62b71703_240812162320.jpeg,28213.0,OBS_sg-ai-img,,
VideoMotion:2,240812162112,,2024-08-12 16:21:13,0,003/003_fb1f6e5c62b71703_240812162112.jpeg,31189.0,OBS_sg-ai-img,,
VideoMotion:2,240812162112,,2024-08-12 16:21:13,0,003/003_fb1f6e5c62b71703_240812162112.jpeg,31189.0,OBS_sg-ai-img,,
VideoMotion:2,240812162032,,2024-08-12 16:20:33,0,003/003_fb1f6e5c62b71703_240812162032.jpeg,31730.0,OBS_sg-ai-img,,
VideoMotion:2,240812161501,,2024-08-12 16:15:09,0,003/003_fb1f6e5c62b71703_240812161501.jpeg,32756.0,OBS_sg-ai-img,,
VideoMotion:2,240812161419,,2024-08-12 16:14:25,0,003/003_fb1f6e5c62b71703_240812161419.jpeg,34732.0,OBS_sg-ai-img,,
VideoMotion:2,240812161419,,2024-08-12 16:14:25,0,003/003_fb1f6e5c62b71703_240812161419.jpeg,34732.0,OBS_sg-ai-img,,
VideoMotion:2,240812161136,,2024-08-12 16:11:39,0,003/003_fb1f6e5c62b71703_240812161136.jpeg,35038.0,OBS_sg-ai-img,,
VideoMotion:2,240812160725,,2024-08-12 16:07:43,0,003/003_fb1f6e5c62b71703_240812160725.jpeg,33516.0,OBS_sg-ai-img,,
VideoMotion:2,240812160642,,2024-08-12 16:07:05,0,003/003_fb1f6e5c62b71703_240812160642.jpeg,32531.0,OBS_sg-ai-img,,
VideoMotion:2,240812160602,,2024-08-12 16:06:04,0,003/003_fb1f6e5c62b71703_240812160602.jpeg,31802.0,OBS_sg-ai-img,,
VideoMotion:2,240812160520,,2024-08-12 16:05:21,0,003/003_fb1f6e5c62b71703_240812160520.jpeg,31025.0,OBS_sg-ai-img,,
VideoMotion:2,240812160234,,2024-08-12 16:02:36,0,003/003_fb1f6e5c62b71703_240812160234.jpeg,32337.0,OBS_sg-ai-img,,
VideoMotion:2,240812155745,,2024-08-12 15:58:05,0,,,,,-30007.0
VideoMotion:2,240812155704,,2024-08-12 15:57:16,0,003/003_fb1f6e5c62b71703_240812155704.jpeg,30698.0,OBS_sg-ai-img,,
VideoMotion:2,240812155624,,2024-08-12 15:56:33,0,003/003_fb1f6e5c62b71703_240812155624.jpeg,31461.0,OBS_sg-ai-img,,
VideoMotion:2,240812155544,,2024-08-12 15:55:46,0,003/003_fb1f6e5c62b71703_240812155544.jpeg,31070.0,OBS_sg-ai-img,,
VideoMotion:2,240812155339,,2024-08-12 15:54:00,0,003/003_fb1f6e5c62b71703_240812155339.jpeg,30680.0,OBS_sg-ai-img,,
VideoMotion:2,240812155339,,2024-08-12 15:54:00,0,003/003_fb1f6e5c62b71703_240812155339.jpeg,30680.0,OBS_sg-ai-img,,
VideoMotion:2,240812155136,,2024-08-12 15:51:38,0,003/003_fb1f6e5c62b71703_240812155136.jpeg,30891.0,OBS_sg-ai-img,,
VideoMotion:2,240812155014,,2024-08-12 15:50:16,0,003/003_fb1f6e5c62b71703_240812155014.jpeg,30765.0,OBS_sg-ai-img,,
VideoMotion:2,240812154852,,2024-08-12 15:48:55,0,003/003_fb1f6e5c62b71703_240812154852.jpeg,31114.0,OBS_sg-ai-img,,
VideoMotion:2,240812154649,,2024-08-12 15:46:51,0,003/003_fb1f6e5c62b71703_240812154649.jpeg,31202.0,OBS_sg-ai-img,,
VideoMotion:2,240812154608,,2024-08-12 15:46:18,0,003/003_fb1f6e5c62b71703_240812154608.jpeg,31278.0,OBS_sg-ai-img,,
VideoMotion:2,240812154528,,2024-08-12 15:45:34,0,003/003_fb1f6e5c62b71703_240812154528.jpeg,34621.0,OBS_sg-ai-img,,
VideoMotion:2,240812154447,,2024-08-12 15:44:50,0,003/003_fb1f6e5c62b71703_240812154447.jpeg,34121.0,OBS_sg-ai-img,,
VideoMotion:2,240812154246,,2024-08-12 15:42:47,0,003/003_fb1f6e5c62b71703_240812154246.jpeg,32214.0,OBS_sg-ai-img,,
VideoMotion:2,240812154204,,2024-08-12 15:42:08,0,003/003_fb1f6e5c62b71703_240812154204.jpeg,31137.0,OBS_sg-ai-img,,
VideoMotion:2,240812154122,,2024-08-12 15:41:27,0,003/003_fb1f6e5c62b71703_240812154122.jpeg,32109.0,OBS_sg-ai-img,,
VideoMotion:2,240812154122,,2024-08-12 15:41:27,0,003/003_fb1f6e5c62b71703_240812154122.jpeg,32109.0,OBS_sg-ai-img,,
VideoMotion:2,240812154040,,2024-08-12 15:40:47,0,003/003_fb1f6e5c62b71703_240812154040.jpeg,32419.0,OBS_sg-ai-img,,
VideoMotion:2,240812153715,,2024-08-12 15:37:19,0,003/003_fb1f6e5c62b71703_240812153715.jpeg,32560.0,OBS_sg-ai-img,,
VideoMotion:2,240812153554,,2024-08-12 15:35:55,0,003/003_fb1f6e5c62b71703_240812153554.jpeg,32721.0,OBS_sg-ai-img,,
VideoMotion:2,240812153513,,2024-08-12 15:35:15,0,003/003_fb1f6e5c62b71703_240812153513.jpeg,31387.0,OBS_sg-ai-img,,
VideoMotion:2,240812153228,,2024-08-12 15:32:29,0,003/003_fb1f6e5c62b71703_240812153228.jpeg,29290.0,OBS_sg-ai-img,,
VideoMotion:2,240812152840,,2024-08-12 15:28:45,0,003/003_fb1f6e5c62b71703_240812152840.jpeg,31620.0,OBS_sg-ai-img,,
VideoMotion:2,2481215281,,2024-08-12 15:28:04,0,003/003_ba39b3962a4bfe81_2481215281.jpeg,46078.0,OBS_sg-ai-img,,
VideoMotion:2,2481215181,,2024-08-12 15:18:14,0,003/003_ba39b3962a4bfe81_2481215181.jpeg,45258.0,OBS_sg-ai-img,,
VideoMotion:2,240812151405,,2024-08-12 15:14:08,0,003/003_fb1f6e5c62b71703_240812151405.jpeg,33186.0,OBS_sg-ai-img,,
VideoMotion:2,240812150306,,2024-08-12 15:03:09,0,003/003_fb1f6e5c62b71703_240812150306.jpeg,34089.0,OBS_sg-ai-img,,
VideoMotion:2,240812150101,,2024-08-12 15:01:07,0,003/003_fb1f6e5c62b71703_240812150101.jpeg,32193.0,OBS_sg-ai-img,,
VideoMotion:2,240812145937,,2024-08-12 14:59:55,0,003/003_fb1f6e5c62b71703_240812145937.jpeg,33443.0,OBS_sg-ai-img,,
VideoMotion:2,240812145856,,2024-08-12 14:59:00,0,003/003_fb1f6e5c62b71703_240812145856.jpeg,33389.0,OBS_sg-ai-img,,
VideoMotion:2,240812145814,,2024-08-12 14:58:17,0,003/003_fb1f6e5c62b71703_240812145814.jpeg,33390.0,OBS_sg-ai-img,,
VideoMotion:2,240812145733,,2024-08-12 14:57:34,0,003/003_fb1f6e5c62b71703_240812145733.jpeg,33739.0,OBS_sg-ai-img,,
VideoMotion:2,240812145652,,2024-08-12 14:56:56,0,003/003_fb1f6e5c62b71703_240812145652.jpeg,33717.0,OBS_sg-ai-img,,
VideoMotion:2,240812145611,,2024-08-12 14:56:15,0,003/003_fb1f6e5c62b71703_240812145611.jpeg,33588.0,OBS_sg-ai-img,,
VideoMotion:2,240812145449,,2024-08-12 14:55:00,0,003/003_fb1f6e5c62b71703_240812145449.jpeg,31439.0,OBS_sg-ai-img,,
VideoMotion:2,240812145149,,2024-08-12 14:52:01,0,003/003_fb1f6e5c62b71703_240812145149.jpeg,35961.0,OBS_sg-ai-img,,
VideoMotion:2,240812144823,,2024-08-12 14:48:30,0,003/003_fb1f6e5c62b71703_240812144823.jpeg,33442.0,OBS_sg-ai-img,,
VideoMotion:2,240812144743,,2024-08-12 14:47:44,0,003/003_fb1f6e5c62b71703_240812144743.jpeg,33081.0,OBS_sg-ai-img,,
VideoMotion:2,240812144452,,2024-08-12 14:44:52,0,003/003_fb1f6e5c62b71703_240812144452.jpeg,32715.0,OBS_sg-ai-img,,
VideoMotion:2,2481214439,,2024-08-12 14:43:21,0,003/003_ba39b3962a4bfe81_2481214439.jpeg,46366.0,OBS_sg-ai-img,,
VideoMotion:2,24812142051,,2024-08-12 14:20:58,0,003/003_ba39b3962a4bfe81_24812142051.jpeg,47146.0,OBS_sg-ai-img,,
VideoMotion:2,240812141536,,2024-08-12 14:15:44,0,003/003_fb1f6e5c62b71703_240812141536.jpeg,30135.0,OBS_sg-ai-img,,
VideoMotion:2,240812141415,,2024-08-12 14:14:18,0,003/003_fb1f6e5c62b71703_240812141415.jpeg,29943.0,OBS_sg-ai-img,,
VideoMotion:2,240812140646,,2024-08-12 14:06:49,0,003/003_fb1f6e5c62b71703_240812140646.jpeg,31727.0,OBS_sg-ai-img,,
VideoMotion:2,2481214415,,2024-08-12 14:04:27,0,003/003_ba39b3962a4bfe81_2481214415.jpeg,47306.0,OBS_sg-ai-img,,
VideoMotion:2,240812140402,,2024-08-12 14:04:07,0,003/003_fb1f6e5c62b71703_240812140402.jpeg,31619.0,OBS_sg-ai-img,,
VideoMotion:2,24812135939,,2024-08-12 13:59:43,0,003/003_ba39b3962a4bfe81_24812135939.jpeg,46605.0,OBS_sg-ai-img,,
VideoMotion:2,24812135939,,2024-08-12 13:59:43,0,003/003_ba39b3962a4bfe81_24812135939.jpeg,46605.0,OBS_sg-ai-img,,
VideoMotion:2,24812135827,,2024-08-12 13:58:47,0,,,,,-30007.0
VideoMotion:2,240812135713,,2024-08-12 13:57:17,0,003/003_fb1f6e5c62b71703_240812135713.jpeg,32201.0,OBS_sg-ai-img,,
VideoMotion:2,240812135632,,2024-08-12 13:56:34,0,003/003_fb1f6e5c62b71703_240812135632.jpeg,31920.0,OBS_sg-ai-img,,
VideoMotion:2,240812135510,,2024-08-12 13:55:18,0,003/003_fb1f6e5c62b71703_240812135510.jpeg,31201.0,OBS_sg-ai-img,,
VideoMotion:2,240812135346,,2024-08-12 13:54:04,0,003/003_fb1f6e5c62b71703_240812135346.jpeg,31425.0,OBS_sg-ai-img,,
VideoMotion:2,240812135304,,2024-08-12 13:53:20,0,,,,,-30007.0
VideoMotion:2,240812135144,,2024-08-12 13:52:05,0,,,,,-30007.0
VideoMotion:2,240812135103,,2024-08-12 13:51:21,0,,,,,-30007.0
VideoMotion:2,240812133525,,2024-08-12 13:35:35,0,003/003_fb1f6e5c62b71703_240812133525.jpeg,40336.0,OBS_sg-ai-img,,
VideoMotion:2,24812133437,,2024-08-12 13:34:39,0,003/003_ba39b3962a4bfe81_24812133437.jpeg,45462.0,OBS_sg-ai-img,,
VideoMotion:0,240812130600,,2024-08-12 13:06:22,0,,,,,-30007.0
VideoMotion:2,24812124131,,2024-08-12 12:41:38,0,003/003_ba39b3962a4bfe81_24812124131.jpeg,42887.0,OBS_sg-ai-img,,
VideoMotion:2,240812124031,,2024-08-12 12:40:49,0,,,,,-30007.0
VideoMotion:2,240812123949,,2024-08-12 12:40:11,0,,,,,-30007.0
VideoMotion:2,240812123949,,2024-08-12 12:40:11,0,,,,,-30007.0
VideoMotion:0,240812123712,,2024-08-12 12:37:37,0,,,,,-30007.0
VideoMotion:0,240812123712,,2024-08-12 12:37:37,0,,,,,-30007.0
VideoMotion:0,240812123301,,2024-08-12 12:33:19,0,,,,,-30007.0
VideoMotion:0,240812122948,,2024-08-12 12:30:13,0,,,,,-30007.0
VideoMotion:2,24812122823,,2024-08-12 12:28:26,0,003/003_ba39b3962a4bfe81_24812122823.jpeg,40124.0,OBS_sg-ai-img,,
VideoMotion:2,24812122318,,2024-08-12 12:23:20,0,003/003_ba39b3962a4bfe81_24812122318.jpeg,41984.0,OBS_sg-ai-img,,
VideoMotion:2,240812122255,,2024-08-12 12:23:13,0,,,,,-30007.0
VideoMotion:2,24812122144,,2024-08-12 12:21:46,0,003/003_ba39b3962a4bfe81_24812122144.jpeg,43043.0,OBS_sg-ai-img,,
VideoMotion:2,24812122029,,2024-08-12 12:20:30,0,003/003_ba39b3962a4bfe81_24812122029.jpeg,42498.0,OBS_sg-ai-img,,
VideoMotion:2,24812121828,,2024-08-12 12:18:33,0,003/003_ba39b3962a4bfe81_24812121828.jpeg,43098.0,OBS_sg-ai-img,,
VideoMotion:2,24812121745,,2024-08-12 12:17:46,0,003/003_ba39b3962a4bfe81_24812121745.jpeg,42806.0,OBS_sg-ai-img,,
VideoMotion:2,240812121050,,2024-08-12 12:11:12,0,,,,,-30007.0
VideoMotion:2,240812121003,,2024-08-12 12:10:18,0,,,,,-30007.0
VideoMotion:2,240812120921,,2024-08-12 12:09:44,0,,,,,-30007.0
VideoMotion:2,240812120557,,2024-08-12 12:06:22,0,,,,,-30007.0
VideoMotion:2,240812120211,,2024-08-12 12:02:35,0,,,,,-30007.0
VideoMotion:2,240812120128,,2024-08-12 12:01:47,0,,,,,-30007.0
VideoMotion:0,240812115937,,2024-08-12 11:59:55,0,,,,,-30007.0
VideoMotion:2,240812115801,,2024-08-12 11:58:32,0,,,,,-30007.0
VideoMotion:2,240812115543,,2024-08-12 11:56:01,0,,,,,-30007.0
VideoMotion:0,240812115109,,2024-08-12 11:51:26,0,,,,,-30007.0
VideoMotion:0,240812114914,,2024-08-12 11:49:31,0,,,,,-30007.0
VideoMotion:0,240812114654,,2024-08-12 11:47:09,0,,,,,-30007.0
VideoMotion:2,240812114458,,2024-08-12 11:45:00,0,003/003_fb1f6e5c62b71703_240812114458.jpeg,33084.0,OBS_sg-ai-img,,
VideoMotion:2,240812114418,,2024-08-12 11:44:21,0,003/003_fb1f6e5c62b71703_240812114418.jpeg,32867.0,OBS_sg-ai-img,,
VideoMotion:0,240812114127,,2024-08-12 11:41:49,0,,,,,-30007.0
VideoMotion:0,240812113923,,2024-08-12 11:39:42,0,,,,,-30007.0
VideoMotion:0,240812113546,,2024-08-12 11:36:02,0,,,,,-30007.0
VideoMotion:0,240812113416,,2024-08-12 11:34:34,0,,,,,-30007.0
VideoMotion:2,24812113336,,2024-08-12 11:33:42,0,003/003_ba39b3962a4bfe81_24812113336.jpeg,44406.0,OBS_sg-ai-img,,
VideoMotion:0,240812112833,,2024-08-12 11:28:52,0,,,,,-30007.0
VideoMotion:0,240812112706,,2024-08-12 11:27:27,0,,,,,-30007.0
VideoMotion:0,240812112543,,2024-08-12 11:26:01,0,,,,,-30007.0
VideoMotion:2,24812112431,,2024-08-12 11:24:35,0,003/003_ba39b3962a4bfe81_24812112431.jpeg,45219.0,OBS_sg-ai-img,,
VideoMotion:0,240812112136,,2024-08-12 11:22:00,0,,,,,-30007.0
VideoMotion:0,240812111650,,2024-08-12 11:17:06,0,,,,,-30007.0
VideoMotion:2,2481211130,,2024-08-12 11:13:11,0,003/003_ba39b3962a4bfe81_2481211130.jpeg,44902.0,OBS_sg-ai-img,,
VideoMotion:2,2481211130,,2024-08-12 11:13:11,0,003/003_ba39b3962a4bfe81_2481211130.jpeg,44902.0,OBS_sg-ai-img,,
VideoMotion:2,24812111115,,2024-08-12 11:11:35,0,,,,,-30007.0
VideoMotion:2,24812111115,,2024-08-12 11:11:35,0,,,,,-30007.0
VideoMotion:2,240812111102,,2024-08-12 11:11:18,0,003/003_fb1f6e5c62b71703_240812111102.jpeg,40205.0,OBS_sg-ai-img,,
VideoMotion:2,24812111021,,2024-08-12 11:10:42,0,,,,,-30007.0
VideoMotion:2,2481211935,,2024-08-12 11:09:45,0,003/003_ba39b3962a4bfe81_2481211935.jpeg,45043.0,OBS_sg-ai-img,,
VideoMotion:0,240812110923,,2024-08-12 11:09:41,0,,,,,-30007.0
VideoMotion:2,2481211642,,2024-08-12 11:06:51,0,003/003_ba39b3962a4bfe81_2481211642.jpeg,44538.0,OBS_sg-ai-img,,
VideoMotion:0,240812110535,,2024-08-12 11:05:53,0,,,,,-30007.0
VideoMotion:2,240812110318,,2024-08-12 11:03:37,0,003/003_fb1f6e5c62b71703_240812110318.jpeg,39202.0,OBS_sg-ai-img,,
VideoMotion:0,240812110254,,2024-08-12 11:03:11,0,,,,,-30007.0
VideoMotion:0,240812110102,,2024-08-12 11:01:20,0,,,,,-30007.0
VideoMotion:2,240812105939,,2024-08-12 10:59:42,0,003/003_fb1f6e5c62b71703_240812105939.jpeg,41228.0,OBS_sg-ai-img,,
VideoMotion:0,240812105816,,2024-08-12 10:58:33,0,,,,,-30007.0
VideoMotion:0,240812105137,,2024-08-12 10:51:54,0,,,,,-30007.0
VideoMotion:0,240812105137,,2024-08-12 10:51:54,0,,,,,-30007.0
VideoMotion:0,240812105010,,2024-08-12 10:50:29,0,,,,,-30007.0
VideoMotion:2,240812104801,,2024-08-12 10:48:04,0,003/003_fb1f6e5c62b71703_240812104801.jpeg,36247.0,OBS_sg-ai-img,,
VideoMotion:2,240812104801,,2024-08-12 10:48:04,0,003/003_fb1f6e5c62b71703_240812104801.jpeg,36247.0,OBS_sg-ai-img,,
VideoMotion:0,240812104411,,2024-08-12 10:44:33,0,,,,,-30007.0
VideoMotion:0,240812104226,,2024-08-12 10:42:45,0,,,,,-30007.0
VideoMotion:2,24812104220,,2024-08-12 10:42:26,0,003/003_ba39b3962a4bfe81_24812104220.jpeg,44395.0,OBS_sg-ai-img,,
VideoMotion:0,240812103853,,2024-08-12 10:39:29,0,,,,,-30007.0
VideoMotion:2,240812103836,,2024-08-12 10:38:42,0,003/003_fb1f6e5c62b71703_240812103836.jpeg,35406.0,OBS_sg-ai-img,,
VideoMotion:0,240812103604,,2024-08-12 10:36:20,0,,,,,-30007.0
VideoMotion:0,240812103422,,2024-08-12 10:34:39,0,,,,,-30007.0
VideoMotion:2,24812103223,,2024-08-12 10:32:30,0,003/003_ba39b3962a4bfe81_24812103223.jpeg,44557.0,OBS_sg-ai-img,,
VideoMotion:2,240812103202,,2024-08-12 10:32:03,0,003/003_fb1f6e5c62b71703_240812103202.jpeg,36842.0,OBS_sg-ai-img,,
VideoMotion:0,240812102429,,2024-08-12 10:24:47,0,,,,,-30007.0
VideoMotion:0,240812102305,,2024-08-12 10:23:23,0,,,,,-30007.0
VideoMotion:2,24812102038,,2024-08-12 10:20:51,0,003/003_ba39b3962a4bfe81_24812102038.jpeg,43794.0,OBS_sg-ai-img,,
VideoMotion:2,240812101947,,2024-08-12 10:19:47,0,,,,,-30003.0
VideoMotion:0,240812101258,,2024-08-12 10:13:17,0,,,,,-30007.0
VideoMotion:0,240812095233,,2024-08-12 09:52:49,0,,,,,-30007.0
VideoMotion:0,240812094916,,2024-08-12 09:49:34,0,,,,,-30007.0
VideoMotion:2,2481294326,,2024-08-12 09:43:33,0,003/003_ba39b3962a4bfe81_2481294326.jpeg,42445.0,OBS_sg-ai-img,,
VideoMotion:2,2481294224,,2024-08-12 09:42:38,0,003/003_ba39b3962a4bfe81_2481294224.jpeg,42935.0,OBS_sg-ai-img,,
VideoMotion:0,240812094223,,2024-08-12 09:42:41,0,,,,,-30007.0
VideoMotion:0,240812093934,,2024-08-12 09:39:52,0,,,,,-30007.0
VideoMotion:0,240812093804,,2024-08-12 09:38:23,0,,,,,-30007.0
VideoMotion:0,240812093804,,2024-08-12 09:38:23,0,,,,,-30007.0
VideoMotion:0,240812093804,,2024-08-12 09:38:23,0,,,,,-30007.0
VideoMotion:0,240812093643,,2024-08-12 09:37:00,0,,,,,-30007.0
VideoMotion:0,240812093643,,2024-08-12 09:37:00,0,,,,,-30007.0
RemoteCallAlarm:0,240812093609,RemoteCall,2024-08-12 09:36:26,0,,,,,-30007.0
RemoteCallAlarm:0,240812093354,RemoteCall,2024-08-12 09:34:11,0,,,,,-30007.0
VideoMotion:0,240812093350,,2024-08-12 09:34:10,0,,,,,-30007.0
RemoteCallAlarm:0,240812093119,RemoteCall,2024-08-12 09:31:38,0,,,,,-30007.0
VideoMotion:0,240812093102,,2024-08-12 09:31:23,0,,,,,-30007.0
appEventHumanDetectAlarm:0,240812092926,,2024-08-12 09:29:51,0,,,,,-30007.0
appEventHumanDetectAlarm:0,240812092828,,2024-08-12 09:28:48,0,,,,,-30007.0
appEventHumanDetectAlarm:0,240812092718,,2024-08-12 09:27:33,0,,,,,-30007.0
appEventHumanDetectAlarm:0,240812092638,,2024-08-12 09:26:57,0,,,,,-30007.0
appEventHumanDetectAlarm:0,240812092513,,2024-08-12 09:25:31,0,,,,,-30007.0
appEventHumanDetectAlarm:0,240812092431,,2024-08-12 09:24:48,0,,,,,-30007.0
appEventHumanDetectAlarm:0,240812092308,,2024-08-12 09:23:25,0,,,,,-30007.0
VideoMotion:2,240812090507,,2024-08-12 09:05:10,0,003/003_fb1f6e5c62b71703_240812090507.jpeg,37118.0,OBS_sg-ai-img,,
VideoMotion:2,240812085738,,2024-08-12 08:57:39,0,003/003_fb1f6e5c62b71703_240812085738.jpeg,27676.0,OBS_sg-ai-img,,
VideoMotion:2,240812084414,,2024-08-12 08:44:16,0,003/003_1ce32155e73d3804_240812084414.jpeg,105779.0,VTT_camera151,,
VideoMotion:2,240812083820,,2024-08-12 08:38:21,0,003/003_fb1f6e5c62b71703_240812083820.jpeg,33963.0,OBS_sg-ai-img,,
VideoMotion:2,2481283418,,2024-08-12 08:34:22,0,003/003_ba39b3962a4bfe81_2481283418.jpeg,44586.0,OBS_sg-ai-img,,
VideoMotion:2,240812083231,,2024-08-12 08:32:33,0,003/003_1ce32155e73d3804_240812083231.jpeg,98989.0,VTT_camera151,,
VideoMotion:2,240812082652,,2024-08-12 08:26:53,0,003/003_1ce32155e73d3804_240812082652.jpeg,98541.0,VTT_camera151,,
VideoMotion:2,240812082610,,2024-08-12 08:26:10,0,003/003_1ce32155e73d3804_240812082610.jpeg,97809.0,VTT_camera151,,
VideoMotion:2,240812082327,,2024-08-12 08:23:27,0,003/003_1ce32155e73d3804_240812082327.jpeg,97812.0,VTT_camera151,,
VideoMotion:2,2481282040,,2024-08-12 08:20:49,0,003/003_ba39b3962a4bfe81_2481282040.jpeg,43427.0,OBS_sg-ai-img,,
VideoMotion:2,240812082041,,2024-08-12 08:20:41,0,003/003_1ce32155e73d3804_240812082041.jpeg,98302.0,VTT_camera151,,
VideoMotion:2,240812081727,,2024-08-12 08:17:36,0,003/003_fb1f6e5c62b71703_240812081727.jpeg,30721.0,OBS_sg-ai-img,,
VideoMotion:2,240812081324,,2024-08-12 08:13:24,0,003/003_1ce32155e73d3804_240812081324.jpeg,104809.0,VTT_camera151,,
VideoMotion:2,240812081239,,2024-08-12 08:12:39,0,003/003_1ce32155e73d3804_240812081239.jpeg,104470.0,VTT_camera151,,
VideoMotion:2,240812080816,,2024-08-12 08:08:23,0,003/003_fb1f6e5c62b71703_240812080816.jpeg,28721.0,OBS_sg-ai-img,,
VideoMotion:2,240812075910,,2024-08-12 07:59:12,0,003/003_fb1f6e5c62b71703_240812075910.jpeg,33476.0,OBS_sg-ai-img,,
VideoMotion:2,240812075829,,2024-08-12 07:58:29,0,003/003_1ce32155e73d3804_240812075829.jpeg,99529.0,VTT_camera151,,
VideoMotion:2,240812075739,,2024-08-12 07:57:40,0,003/003_fb1f6e5c62b71703_240812075739.jpeg,20081.0,OBS_sg-ai-img,,
VideoMotion:2,240812075704,,2024-08-12 07:57:04,0,003/003_1ce32155e73d3804_240812075704.jpeg,98948.0,VTT_camera151,,
